Time(ND) X(ND) Y(ND) Z(ND) VX(ND) VY(ND) VZ(ND)
4.093291122139542382e-01 1.007052960498801664e+00 9.336270237031010300e-04 1.068952536406803300e-04 -2.984950981715097096e-01 -1.458230884722797827e+00 1.836009141181814963e-01
4.095942003938709552e-01 1.006991912649245258e+00 5.467282248925763640e-04 1.548926201945500744e-04 -1.851047201516595742e-01 -1.476497734470385792e+00 1.804650677650875834e-01
4.098592671179348557e-01 1.006960895567166059e+00 1.561860684499277719e-04 2.019188834255354300e-04 -7.069595403679940215e-02 -1.486077567729560345e+00 1.762605639428901361e-01
4.101244534625078653e-01 1.006960092265596129e+00 -2.359101256692252256e-04 2.477197517602250658e-04 4.411913286640065796e-02 -1.486914177229229361e+00 1.710094910150958825e-01
4.103897917521246996e-01 1.006989554017448052e+00 -6.272996573076665200e-04 2.920271127660361882e-04 1.586785109720565690e-01 -1.478989228158799296e+00 1.647407595579476192e-01
4.106553290067193607e-01 1.007049172405017456e+00 -1.015740242389332132e-03 3.345825049542096741e-04 2.723258123297513378e-01 -1.462330640911811086e+00 1.574884941126176163e-01
4.109206948843466267e-01 1.007138517742288020e+00 -1.398399737874870836e-03 3.750736866651580752e-04 3.842324775978978035e-01 -1.437058423321413647e+00 1.493057010535897844e-01
4.111865595086625635e-01 1.007257342221031582e+00 -1.773969796984966978e-03 4.133578639108279594e-04 4.940158695274409761e-01 -1.403242285522071420e+00 1.402187395905945821e-01
4.114525495978929581e-01 1.007404879007042009e+00 -2.139672337008824074e-03 4.491450387553809812e-04 6.008638354157892492e-01 -1.361099908792175794e+00 1.302913981957879441e-01
4.117190560502861363e-01 1.007580571872830566e+00 -2.493834625194106449e-03 4.822644961701074307e-04 7.042875718921559614e-01 -1.310789712052699896e+00 1.195654729379523051e-01
4.119919688588836171e-01 1.007788307082138957e+00 -2.841604253720640162e-03 5.131337138310697018e-04 8.057883033696369157e-01 -1.251194696720746125e+00 1.078403692026247696e-01
4.122641929305572717e-01 1.008022280893736466e+00 -3.171328653648256349e-03 5.406627795321444774e-04 9.019633972834734115e-01 -1.183976824673762307e+00 9.547026927209371905e-02
4.125459063776204527e-01 1.008291004904065202e+00 -3.492313843490686947e-03 5.655378096810601170e-04 9.955244270010955576e-01 -1.106686634963537141e+00 8.204200011219521527e-02
4.128175112293449578e-01 1.008574046505284594e+00 -3.780323114412976419e-03 5.858861819700152086e-04 1.079407287452355257e+00 -1.025201146369272065e+00 6.857486169810196597e-02
4.130886918612288738e-01 1.008878350045604666e+00 -4.045068263767316770e-03 6.025154223857869104e-04 1.156444874201062012e+00 -9.375251479803288213e-01 5.470326757835818066e-02
4.133595922867243089e-01 1.009202121759265491e+00 -4.285150360529009148e-03 6.153457022205461409e-04 1.226230633234771217e+00 -8.441756230390411453e-01 4.050737628419485287e-02
4.136304711404786283e-01 1.009543648060730270e+00 -4.499363362743486437e-03 6.243161332879755771e-04 1.288414368078437677e+00 -7.456466256828251371e-01 2.606203311512904353e-02
4.139012843314809342e-01 1.009900767582829539e+00 -4.686368862478541494e-03 6.293715919118755137e-04 1.342607832247984190e+00 -6.425616055570301244e-01 1.145901725975566332e-02
4.141719113543598785e-01 1.010271109319402116e+00 -4.844973911753624671e-03 6.304839961223131489e-04 1.388465694629590352e+00 -5.356049056673164444e-01 -3.204779329962859601e-03
4.144424844617163872e-01 1.010652565708438422e+00 -4.974320482533499226e-03 6.276521916318139604e-04 1.425740264979835858e+00 -4.253851161173428097e-01 -1.784591325027606867e-02
4.147132093796576657e-01 1.011043092065814442e+00 -5.073696634689420747e-03 6.208893138618843018e-04 1.454226517432496868e+00 -3.124928417478473608e-01 -3.238505416139812049e-02
4.149838245295676131e-01 1.011439918783762382e+00 -5.142389326322467993e-03 6.102426585419136983e-04 1.473720220624336941e+00 -1.977285250661097449e-01 -4.671838600395720326e-02
4.152545238806427674e-01 1.011840894347368902e+00 -5.180029820070360634e-03 5.957708482243617579e-04 1.484116967641480933e+00 -8.171422152296053953e-02 -6.076766312431759048e-02
4.155254249855551141e-01 1.012243735792087040e+00 -5.186353166319117650e-03 5.775509880957247323e-04 1.485342925827513039e+00 3.488979802655921281e-02 -7.445163123560326335e-02
4.157966542120681841e-01 1.012646155175942031e+00 -5.161230567552291780e-03 5.556764930804606413e-04 1.477364114293936215e+00 1.514216023250562482e-01 -8.769074245578387106e-02
4.160682850247954256e-01 1.013045773044076059e+00 -5.104682506276182578e-03 5.302626894398208661e-04 1.460190381368271728e+00 2.671925236072566490e-01 -1.004044185343060808e-01
4.163402204281545504e-01 1.013439960417044094e+00 -5.016955771378335364e-03 5.014632422620145464e-04 1.433898198764040899e+00 3.814412888785624900e-01 -1.125067786387097257e-01
4.166125956039070655e-01 1.013826441602422523e+00 -4.898422676840492006e-03 4.694300010718570771e-04 1.398600225413008991e+00 4.935086767337835689e-01 -1.239256112268425775e-01
4.168855604262812209e-01 1.014202972405032321e+00 -4.749582057584058638e-03 4.343282533760012710e-04 1.354446101242718692e+00 6.027443609524059109e-01 -1.345915297506982411e-01
4.171593353009422356e-01 1.014567413021237430e+00 -4.571014564176052210e-03 3.963280681732862885e-04 1.301609251280884560e+00 7.085280807509874990e-01 -1.444398226640732641e-01
4.174343933752717728e-01 1.014917936316324987e+00 -4.363203694093054259e-03 3.555736034807053278e-04 1.240234178854974223e+00 8.103302181876519406e-01 -1.534150252744278520e-01
4.177104995168057222e-01 1.015251810395939591e+00 -4.127288349378856365e-03 3.123282423752755119e-04 1.170658650593918715e+00 9.073581711373531755e-01 -1.614401748031128736e-01
4.179887881128893090e-01 1.015567930273968189e+00 -3.863343951924750382e-03 2.666548388639776966e-04 1.092906618335672375e+00 9.992919746174349083e-01 -1.684786304730776785e-01
4.182756335247731494e-01 1.015870181301291808e+00 -3.565598486608055617e-03 2.176996578275385529e-04 1.005282685354758065e+00 1.087265638628423181e+00 -1.745816857059225846e-01
4.185644173450635552e-01 1.016148198653969770e+00 -3.241558929418982601e-03 1.668289707146992918e-04 9.100005908198214311e-01 1.168266696006448502e+00 -1.795024395489359381e-01
4.188529236583284909e-01 1.016397687688768148e+00 -2.895755384274130168e-03 1.147757066267627842e-04 8.083932563359380596e-01 1.241044615213287905e+00 -1.831580779624958633e-01
4.191412847085693172e-01 1.016617085860780589e+00 -2.530485940705894544e-03 6.188379914021669152e-05 7.011360317452971502e-01 1.305143321690525049e+00 -1.855273614478521460e-01
4.194295974717299202e-01 1.016804968563049583e+00 -2.148190009750775616e-03 8.507119364982797699e-06 5.889454364233505101e-01 1.360146438112260547e+00 -1.865957304447835863e-01
4.197180705964508873e-01 1.016960143162601415e+00 -1.751244503515897921e-03 -4.501871554884719968e-05 4.725193527330832088e-01 1.405704840660767063e+00 -1.863556691523898523e-01
4.200068069314206731e-01 1.017081508786913613e+00 -1.342246098197070981e-03 -9.833688458829725342e-05 3.526198591788884951e-01 1.441495622827911438e+00 -1.848058674342150376e-01
4.202959122621050536e-01 1.017168148445903642e+00 -9.238675853592603947e-04 -1.510904674779321971e-04 2.300310351128173891e-01 1.467249000236577672e+00 -1.819523508475944518e-01
4.205856304938918599e-01 1.017219348123254097e+00 -4.986492995953039579e-04 -2.029476202229137517e-04 1.054978793317628422e-01 1.482754177863975897e+00 -1.778062435806608554e-01
4.208760791613994079e-01 1.017234518649822173e+00 -6.937794263896345100e-05 -2.535538462554672349e-04 -2.016269838232840478e-02 1.487836129265466711e+00 -1.723863631683588693e-01
4.211674345718112167e-01 1.017213254926432109e+00 3.611847218100662700e-04 -3.025663736282448147e-04 -1.461413854512928490e-01 1.482373179578103661e+00 -1.657174724636205354e-01
4.214601081262754900e-01 1.017155260229629210e+00 7.905629001109868012e-04 -3.496808834635829972e-04 -2.717127470836314118e-01 1.466275515343201441e+00 -1.578241140922244934e-01
4.217541820832849120e-01 1.017060425635842424e+00 1.215730867874934180e-03 -3.945382017038230192e-04 -3.959907205943367092e-01 1.439506831905390305e+00 -1.487448461061059435e-01
4.220502764797852135e-01 1.016928605839106714e+00 1.634362173920736417e-03 -4.368587213434277361e-04 -5.182938595065400555e-01 1.402021446052124976e+00 -1.385074059736866869e-01
4.223448354805885985e-01 1.016762250750800067e+00 2.038368366217734127e-03 -4.758179688844690891e-04 -6.362586827155504166e-01 1.354515681339349964e+00 -1.273068615776277723e-01
4.226374447489127939e-01 1.016563412603922689e+00 2.424495743849200587e-03 -5.111345117094529163e-04 -7.489361104108348544e-01 1.297578524798719712e+00 -1.152580450015961155e-01
4.229288066425330728e-01 1.016333579979162627e+00 2.791165829193063570e-03 -5.426947689419958296e-04 -8.558664711112410339e-01 1.231638497878201344e+00 -1.024336249287287615e-01
4.232190122699587831e-01 1.016074697984304276e+00 3.136121007343395817e-03 -5.703284197043039091e-04 -9.563921424540555716e-01 1.157255177919418676e+00 -8.893108295942893371e-02
4.235083907664213831e-01 1.015788597971907903e+00 3.457535695129433043e-03 -5.939101242996110879e-04 -1.049981807117500221e+00 1.074955897839690921e+00 -7.483810062279117048e-02
4.237970097249021961e-01 1.015477441045108842e+00 3.753424238070178585e-03 -6.133120548658760286e-04 -1.136057899729473464e+00 9.853631681296156630e-01 -6.025570010670382171e-02
4.240850689738485113e-01 1.015143353168576290e+00 4.022101283165584878e-03 -6.284398425402191839e-04 -1.214130730274410652e+00 8.890897879413494076e-01 -4.527956413937043317e-02
4.243727301365377569e-01 1.014788581308164961e+00 4.261986196137676139e-03 -6.392173646203930986e-04 -1.283741498616420618e+00 7.867837229887086892e-01 -3.000800040167609165e-02
4.246601577716205278e-01 1.014415448122642394e+00 4.471648544668591421e-03 -6.455898506307739503e-04 -1.344475523987157528e+00 6.791150600894451106e-01 -1.453977864843622285e-02
4.249474224010498236e-01 1.014026480295312949e+00 4.649751910739516499e-03 -6.475235463220015272e-04 -1.395946010090473033e+00 5.668130603594669914e-01 1.020777664126424917e-03
4.252347532265298713e-01 1.013624065436803168e+00 4.795222236239812461e-03 -6.450087295574486075e-04 -1.437842730170286742e+00 4.505671176673831102e-01 1.657768025091384614e-02
4.255222854124265375e-01 1.013210781414336070e+00 4.907074905536307381e-03 -6.380554983367556525e-04 -1.469881966366423764e+00 3.311218073634569214e-01 3.202979865009745325e-02
4.257643692089839726e-01 1.012856710251780257e+00 4.974516583067099817e-03 -6.287946333102922402e-04 -1.489023112195099197e+00 2.287448305326796050e-01 4.487061393272236826e-02
4.259922737494185041e-01 1.012519926574099616e+00 5.015353007046837244e-03 -6.172728342728896851e-04 -1.500406793120677928e+00 1.313293445792471925e-01 5.675767943735220145e-02
4.262646837123789667e-01 1.012115072217607326e+00 5.035088650977920070e-03 -6.000064680507516271e-04 -1.505500126743585021e+00 1.417753900399935756e-02 7.063536040649248671e-02
4.265339306026327271e-01 1.011714783158794928e+00 5.023375738956697110e-03 -5.793019631981572489e-04 -1.501397185904927767e+00 -1.017029818707921862e-01 8.391775195184383862e-02
4.268021977329548577e-01 1.011318240499122556e+00 4.980907354692237950e-03 -5.552012584509571002e-04 -1.488299495561027808e+00 -2.165482265999576772e-01 9.664156207287899480e-02
4.270698876785288256e-01 1.010927213185074169e+00 4.908142132005696191e-03 -5.278441846808680071e-04 -1.466344314014720762e+00 -3.298455406041969629e-01 1.087533047368941935e-01
4.273371796863028038e-01 1.010543756332547227e+00 4.805632510924470052e-03 -4.973954319439358911e-04 -1.435696821587286287e+00 -4.409992887484457391e-01 1.201912326984151264e-01
4.276040796333299698e-01 1.010170120404430660e+00 4.674120010562419353e-03 -4.640512288751332481e-04 -1.396577850685235322e+00 -5.493569872238797114e-01 1.308897330958959659e-01
4.278705610742909449e-01 1.009808524584603351e+00 4.514532621051100224e-03 -4.280280701356063092e-04 -1.349262741227158280e+00 -6.542748996716392096e-01 1.407869093024699814e-01
4.281369207870003857e-01 1.009460681734966947e+00 4.327726992742836343e-03 -3.895097821422789089e-04 -1.294005089174705248e+00 -7.552559460898115029e-01 1.498369066044543119e-01
4.284029442666154597e-01 1.009128899906729604e+00 4.115031144529835913e-03 -3.487638110430334409e-04 -1.231197436827192515e+00 -8.516300033881928355e-01 1.579805662198345839e-01
4.286688107526498426e-01 1.008814877881386574e+00 3.877633888052416447e-03 -3.060120416376155392e-04 -1.161190550859862114e+00 -9.429035074144981321e-01 1.651772784222614032e-01
4.289345555022990863e-01 1.008520404822120575e+00 3.616947025440167465e-03 -2.615066832199907819e-04 -1.084400606451576099e+00 -1.028556360599592878e+00 1.713865908356059786e-01
4.292001373754060212e-01 1.008247235781174034e+00 3.334588675333278757e-03 -2.155222862687322172e-04 -1.001304099785520263e+00 -1.108077991783331662e+00 1.765721611602578678e-01
4.294656004438707209e-01 1.007996905198085047e+00 3.032213560855009319e-03 -1.683269995634683735e-04 -9.123878672760896702e-01 -1.181021611666923432e+00 1.807056273266875179e-01
4.297310034702938042e-01 1.007770812443042008e+00 2.711559247857903143e-03 -1.201920597053617523e-04 -8.181627637340213033e-01 -1.246979379784684649e+00 1.837643879280048964e-01
4.299963640800752995e-01 1.007570262678718409e+00 2.374506392655740573e-03 -7.140073690029947551e-05 -7.191813649036384870e-01 -1.305570481981232156e+00 1.857310837691985572e-01
4.302616029352024918e-01 1.007396474677579201e+00 2.023157390717671578e-03 -2.225780104601949143e-05 -6.160609990611977116e-01 -1.356438742956434851e+00 1.865944520032348508e-01
4.305268287479274703e-01 1.007250381570990116e+00 1.659449809242905015e-03 2.696496226065715703e-05 -5.093702766986901720e-01 -1.399310923660476158e+00 1.863505477565327861e-01
4.307921355372340555e-01 1.007132804012306426e+00 1.285394336546310384e-03 7.599278765887087963e-05 -3.996990210505684260e-01 -1.433946219411011525e+00 1.850002935285911254e-01
4.310574028291332960e-01 1.007044495532817496e+00 9.033631370769364078e-04 1.245123647972027703e-04 -2.877427350591160171e-01 -1.460122668912548605e+00 1.825520438976896975e-01
4.313227745917160849e-01 1.006985940312121297e+00 5.153996278383182706e-04 1.722616089662512822e-04 -1.741002542261386732e-01 -1.477696803565384798e+00 1.790185979085698875e-01
4.315881039081110315e-01 1.006957526897557020e+00 1.240044124937387789e-04 2.189302586330230040e-04 -5.950405348142778772e-02 -1.486552099671877292e+00 1.744225021409246401e-01
4.318535171158595642e-01 1.006959416874295465e+00 -2.686998360320454150e-04 2.642629391211567878e-04 5.542438724052591720e-02 -1.486638338845428287e+00 1.687886209875978094e-01
4.321191170446518348e-01 1.006991646498971882e+00 -6.605466803813140339e-04 3.080054174543751344e-04 1.700509985589638007e-01 -1.477941511301089417e+00 1.621466976892114997e-01
4.323849389444020530e-01 1.007054099658731161e+00 -1.049266591430727397e-03 3.498990841752946967e-04 2.837118064242111770e-01 -1.460491546816428565e+00 1.545331032896872792e-01
4.326508212085724003e-01 1.007146417021923090e+00 -1.432316087388653706e-03 3.896656779283028810e-04 3.956630813781732425e-01 -1.434388334490275030e+00 1.459963114894653469e-01
4.329171986743537426e-01 1.007268294822464272e+00 -1.808027133847745199e-03 4.271255578226474899e-04 5.054172314514856490e-01 -1.399717092873281610e+00 1.365705477003067436e-01
4.331837863317803961e-01 1.007418994507603305e+00 -2.173730158958386838e-03 4.620047335939998540e-04 6.121942935265637376e-01 -1.356687271996156463e+00 1.263188929073118527e-01
4.334518828127324475e-01 1.007598622198550675e+00 -2.528907006113131212e-03 4.942365607852906026e-04 7.158425598182237559e-01 -1.305267299437226747e+00 1.152455635873220335e-01
4.337241264891508741e-01 1.007808728343319693e+00 -2.874456205009337691e-03 5.238470597511602107e-04 8.166225534133033648e-01 -1.245009821764285096e+00 1.032862234297837606e-01
4.340081680222915295e-01 1.008056286479035890e+00 -3.216429793810909182e-03 5.511906320579464677e-04 9.162940630036121581e-01 -1.173906077849051321e+00 9.012143432793805198e-02
4.342794891610713970e-01 1.008318273328510317e+00 -3.523301463435955794e-03 5.737552872790909354e-04 1.005668966048981927e+00 -1.098569223629341396e+00 7.697214444886608942e-02
4.345505385691809663e-01 1.008603255157203948e+00 -3.808640207182279868e-03 5.926872075242111933e-04 1.088704352542566811e+00 -1.016541593204633331e+00 6.335868278906574280e-02
